Group_ID,Video_Index,Room,Session,Performer,Video_Name, Frame_Num
2473,25,64146375265763700,64146369272626400,54704420952224300,64146369272626487-54704420952224311r1472221356.m3u8.mp4,20651
2474,1,64147193127784800,64147192092317900,48900738901872800,64147192092317924-48900738901872877r1472209799.m3u8.mp4,154349
2475,1,64147244321362300,64147222303885500,51461344183985700,64147222303885502-51461344183985778r1472209813.m3u8.mp4,25228
2476,1,64148248485978500,64148242968890000,43445978767789100,64148242968890041-43445978767789165r1472210305.m3u8.mp4,4580
2476,2,64148248485978500,64148242968890000,43445978767789100,64148242968890041-43445978767789165r1472210817.m3u8.mp4,3073
2476,3,64148248485978500,64148242968890000,43445978767789100,64148242968890041-43445978767789165r1472211087.m3u8.mp4,11498
2477,1,64148524370510200,64148515380543600,50723234246563800,64148515380543696-50723234246563853r1472210430.m3u8.mp4,70479
2478,1,64148710991872400,64148697897781900,55755502184837200,64148697897781948-55755502184837270r1472210517.m3u8.mp4,10539
2479,1,64148862037156200,64148815474595000,55054874794016300,64148815474595077-55054874794016376r1472210573.m3u8.mp4,2467
2480,1,64149432682697100,64149432377034900,52683441243695100,64149432377034957-52683441243695171r1472210867.m3u8.mp4,96045
2481,1,64149759427367300,64149744166914700,51461344183985700,64149744166914759-51461344183985778r1472211016.m3u8.mp4,801
2482,1,64150029221781900,64150007778918600,51461344183985700,64150007778918620-51461344183985778r1472211142.m3u8.mp4,23809
2483,1,64152101210046900,64152083131025600,55294940529303300,64152083131025634-55294940529303342r1472212131.m3u8.mp4,7331
2483,2,64152101210046900,64152083131025600,55294940529303300,64152083131025634-55294940529303342r1472212642.m3u8.mp4,617
2483,3,64152101210046900,64152083131025600,55294940529303300,64152083131025634-55294940529303342r1472212717.m3u8.mp4,1224
2484,1,64152477690782200,64152465446027500,55054874794016300,64152465446027503-55054874794016376r1472212314.m3u8.mp4,60378
2485,1,64152962072076800,64152956569671900,43445978767789100,64152956569671948-43445978767789165r1472212548.m3u8.mp4,539
2485,2,64152962072076800,64152956569671900,43445978767789100,64152956569671948-43445978767789165r1472212649.m3u8.mp4,588
2485,3,64152962072076800,64152956569671900,43445978767789100,64152956569671948-43445978767789165r1472212693.m3u8.mp4,416
2485,4,64152962072076800,64152956569671900,43445978767789100,64152956569671948-43445978767789165r1472212749.m3u8.mp4,10950
2486,1,64153195229241800,64153154744227100,54173263735042100,64153154744227116-54173263735042125r1472212642.m3u8.mp4,32206
2487,1,64153925050720700,64153922536749400,51131841515628500,64153922536749404-51131841515628593r1472213008.m3u8.mp4,2826
2487,2,64153925050720700,64153922536749400,51131841515628500,64153922536749404-51131841515628593r1472213380.m3u8.mp4,1586
2487,3,64153925050720700,64153922536749400,51131841515628500,64153922536749404-51131841515628593r1472213539.m3u8.mp4,460
2488,1,64154861993214500,64154854135716100,53387635432892200,64154854135716129-53387635432892295r1472213453.m3u8.mp4,27
2489,1,64154867229803000,64154853068258600,50563789923295800,64154853068258674-50563789923295826r1472213452.m3u8.mp4,3053
